anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2017,#,#,#,#,#,g1V30927P09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Abruzzo
2018,#,#,#,#,#,g1V30927P09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Abruzzo
2019,#,#,#,#,#,g1V30927P09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Abruzzo
2009,2.1,6.2,82.3,9.5,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2010,2.2,6.3,78.5,13,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2011,1.5,5.4,78.2,14.9,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2012,1.1,4.2,79.8,14.9,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2013,1,3.5,81.9,13.6,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2014,1.1,4.2,82.4,12.3,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2015,1.5,4.3,82.9,11.3,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2016,1.7,4.9,84.2,9.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2017,1.5,6.1,85.2,7.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2018,1.5,5.3,87.7,5.5,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2019,1.9,5.6,87.1,5.5,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Molise
2009,4.5,17.4,71.4,6.7,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2010,5.2,16.8,69.1,8.8,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2011,3.6,15.7,72,8.7,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2012,3.9,13.7,72.2,10.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2013,5.9,13.8,69,11.3,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2014,6.2,14,70.2,9.6,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2015,4.9,14.6,73.4,7,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2016,3.6,16.6,74.6,5.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2017,3.6,16.9,74.9,4.5,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2018,4.5,16.5,75.2,3.8,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2019,5.1,18.1,72.3,4.5,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Molise
2009,11.5,36.8,46.5,5.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2010,9.9,37.6,44.1,8.3,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2011,8.2,34.5,49.2,8.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2012,9.2,30.2,53.6,7,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2013,9.3,29,54.8,6.8,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2014,5.4,29.8,59.1,5.7,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2015,5.1,27.3,62.7,4.8,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2016,6.5,29,59.4,5.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2017,7.5,32.4,54.6,5.5,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2018,10.9,29,55.4,4.8,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2019,9.7,26,59.7,4.6,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Molise
2009,23.5,41.1,32.4,3,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2010,20.2,45.7,28.2,5.9,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2011,23.3,46.7,24.1,5.9,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2012,21.7,41.9,29.6,6.8,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2013,18.4,43.5,30.8,7.3,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2014,17.7,42.6,35.6,4.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2015,20.1,40.7,36.5,2.6,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2016,21.4,46.4,29.4,2.7,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2017,19.3,42.2,35.4,3.2,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2018,20.5,37.3,39.1,3.1,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2019,20.9,41,34.6,3.5,100,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Molise
2009,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2010,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2011,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2012,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2013,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2014,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2015,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2016,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2017,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2018,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2019,#,#,#,#,#,g1V30927P09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Molise
2009,1.2,4.8,85.1,8.9,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2010,1.2,4.5,83.6,10.7,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2011,1.5,4.3,82.2,12,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2012,1.3,4.2,82.8,11.7,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2013,1.1,4.2,83.7,11,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2014,1.1,4.4,85.1,9.4,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2015,1.4,4.6,85.8,8.2,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2016,1.3,3.9,87.7,7.1,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2017,0.9,3.5,89.6,5.9,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2018,1,4.1,88.6,6.3,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2019,1.2,5,87,6.8,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Campania
2009,4.1,17.5,70.6,7.8,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2010,3.9,17.7,69,9.4,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2011,4.5,18.5,67.5,9.5,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2012,5,18.3,68.5,8.2,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2013,4.2,18.8,68.5,8.5,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2014,3,18.8,69.9,8.3,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2015,3.4,17.4,72.3,6.9,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2016,3.8,17,73.3,5.9,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2017,4.6,17,73.3,5,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2018,4.4,16.5,73.9,5.2,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2019,3.4,15.4,75.8,5.4,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Campania
2009,8.4,38.8,47.9,4.8,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Campania
2010,8.8,37.8,47.1,6.3,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Campania
2011,8.5,37.9,45,8.6,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Campania
2012,8.8,36.9,46.3,8,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Campania
2013,8.6,40.4,44.3,6.7,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Campania
2014,8.9,39,45.8,6.3,100,g1V30927P09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Campania
